txt file,lines,sentence,leave out,meaning,construction,subject,causer type,theme type,theme phrase,notes
wlp_news_2012.txt,376127-376185,"The new pricing at J. C. Penney is intended to break that mind-set, and the company is betting its by about 40 percent versus before the change, and rounded prices to the nearest dollar ($12, say, versus $11.95 or $11.99).",,end,causative,underlying,dynamic,state,that mind-set,
wlp_fic_2005.txt,997687-997695,"""My assistant ca n't break the signal.",,decipher,causative,underlying,human,information object,the signal.,
wlp_spok_1990.txt,8172-8187,One night Mel dreamed he was wrestling a deer and had to break its neck.,,separate_into_parts,causative,underlying,human,body part,its neck,body part
wlp_fic_1991.txt,2491618-2491629,"Nobody will break in!"" It was the old watchman.",,break_in_enter,unergative,underlying,,,,
wlp_spok_1994.txt,1712306-1712342,"They have to go through this together if they want a because we do n't want to break the relationship, but it does n't work.",,end,causative,underlying,human,abstract,the relationship,
wlp_fic_1993.txt,4285142-4285157,BUTCH In two seconds I'm gon na' break your nose.,,separate_into_parts,causative,underlying,human,body part,your nose,body part
wlp_acad_2003.txt,3168682-3168709,But the Marshall islanders take little interest in those factors-- what count instead are the shapes and orientations of the ocean swells that break around islands.,,separate_into_parts,unaccusative,promoted,NA,natural,the ocean swells,"inanimate, natural"
wlp_mag_2008.txt,4265426-4265438,"""I wanted to break the 3-mile mark,"" he said.",,surpass,causative,underlying,human,abstract,the 3-mile mark,break a mark/record
wlp_spok_2001.txt,3869870-3869907,"It's been an interesting topic and had several good questions asked@!KING OK, when we go to go to break now, when we come back, Nigel Marven will go into the shark tank.",Yes:noun,,,,,,,
wlp_mag_1995.txt,4566008-4566019,Their bold vertical lines break the monotonous masses of rounder shapes.,,end,causative,underlying,artificial,state,the monotonous masses of rounder shapes.,stative; desirable that it is broken
wlp_spok_1995.txt,2984725-2984761,"Representative PAT SCHROEDER (Democrat, Colorado): It's been very hard to break through the clutter and noise and the fact that more people know who Judge Ito is than different political folks.",,break_through_pass_through,unergative,underlying,,,,
wlp_acad_1992.txt,886522-886558,"Several months before the 1981 Organization of the Islamic Conference summit in Tall, Ankara"" was under increasing pressures from Saudi Arabia, Iraq, Libya and the OIC Secretariat to break relations with Israel.",,end,causative,underlying,human,abstract,relations with Israel.,
wlp_fic_2004.txt,4878303-4878314, PARKER We're not going to break anything.,,separate_into_parts,causative,underlying,human,artificial,anything,
wlp_news_1994.txt,871727-871796,"In the southwestern Pacific, U.S. warplanes bombard Japanese positions on Momote and Lorengau in the Admiralty Islands in preparation for the landing by American troops's 3rd Division holds off a German attack down both sides of the Anzio-Cisterna road, blocking the main thrust of four German divisions trying to break into the Allied beachhead in Italy.",,break_into_intrude,unergative,underlying,,,,
wlp_spok_2005.txt,602345-602403,"The problem for us MINUTES, for CBS management back then feared that B&amp;W might sue CBS for as much as $15 billion-- not for telling the truth, but for inducing Wigand, they said, to break his strict confidentiality agreement with Brown&amp; Williamson.",,violate,causative,underlying,human,rule object,his strict confidentiality agreement with Brown&amp,
wlp_mag_2007.txt,3111558-3111570,The storm has blown through and the clouds begin to break up.,,break_up_separate_into_parts,unaccusative,promoted,,natural,the clouds,"inanimate, natural"
wlp_spok_2001.txt,1512770-1512849,"The problem with a crop of potatoes or apples that are essentially clones-- You're planting genetically identical; you know, all russet Burbanks are the same all over the country-- is that the pests get a chance to evolve and kind of break the locks and get in; so therefore, you've got to come to the rescue of these plants, which are really sitting ducks, and spray lots of chemical.",,separate_into_parts,causative,underlying,animate,abstract,the locks,
wlp_fic_2005.txt,3508770-3508783,"Arms flailed in the dim lights, Siglo XX struggling to break free.",,break_free_escape,unergative,underlying,,,,
wlp_acad_1994.txt,2518989-2519041,"With its passage in July 1987, the act cleared the way to break the cycle of homeless students who"" fall behind in their schoolwork, find school less and less pleasant, and ultimately do n't want Tru-howitz 1992).",,end,causative,underlying,abstract,dynamic,"the cycle of homeless students who"" fall behind in their schoolwork, find school less and less pleasant, and ultimately do n't want Tru-howitz 1992",
wlp_fic_1997.txt,2462966-2462980,""" Wrong proteins break me out in welts,"" he said.",,break_out_have_skin_eruption,causative,underlying,,human,me,
wlp_mag_2007.txt,2693170-2693196,"There were fifteen in sight, including two ship-size giants and two halves of another iceberg that the Rangers had watched break apart earlier that day.",,break_apart_detach,unaccusative,promoted,,natural,iceberg,"inanimate, natural"
wlp_news_2009.txt,3818370-3818399,Jones and kickoff returner Andre Davis (22.8) are a formidable twosome who need to break a couple of long ones to shorten the field for the offense.,,unclassified,causative,underlying,human,abstract,a couple of long ones,
wlp_acad_1992.txt,4037296-4037303,"Here, all physical theories break down.",,break_down_render_inoperable,unaccusative,promoted,,abstract,all physical theories,
wlp_spok_1990.txt,65494-65502,Others cry away and their voices never break.,,unclassified,unaccusative,promoted,NA,abstract,their v oices,voice break
wlp_mag_1990.txt,3313559-3313577,"Do n't set impossible goals; if you have a difficult objective, break it up into segments.",,break_up_separate_into_parts,causative,underlying,,abstract,it,
wlp_fic_2000.txt,3184385-3184404,You know I was gon na break Jason's face for' im if you did n't show up.,,separate_into_parts,causative,underlying,human,body part,Jason's face,body part
wlp_spok_2007.txt,1290054-1290078,"As we go to break now, some of what Cardinal Roger Mahony of the Los Angeles Archdiocese had to say about the case.",Yes:noun,,,,,,,
wlp_news_2000.txt,476265-476300,"And they create a subtext for films, including"" The Exorcist,"" recently rereleased, in which a precocious little girl tries to break through to the spirit world via a Ouija board.",,break_through_pass_through,unergative,underlying,,,,
wlp_mag_2000.txt,2192634-2192652,19 Twenty-seven years of imprisonment could not break the warrior who would fulfill the dreams of a nation.,,succumb,causative,underlying,state,human,the warrior,break emotionally/in spirit
wlp_mag_1997.txt,3509085-3509109,You and your wife have finally agreed that your relationship is toast; now you have to break the news to your 7-year-old son.,,reveal,causative,underlying,human,abstract,the news,
wlp_mag_2010.txt,3134172-3134188,"Elephants and their mahouts, or drivers, stood ready to break through the Roman lines.",,break_through_pass_through,unergative,underlying,,,,
wlp_spok_2005.txt,4524319-4524392,"And that is, what were these guys doing that nobody else was doing in the summer of' 72, when everybody was focused on whether Hank Aaron was going to break Babe Ruth's record or not? What got me was the very small little black-and-white movie story about two characters that were on the lowest end of the social, economic, professional ladder grinding away under the radar.",,surpass,causative,underlying,human,abstract,Babe Ruth's record,break a mark/record
wlp_spok_2003.txt,680587-680634,"Im remorseful, and I wish I could turn the clock back and just change certain events at the end of December of 2001. qwq! KROFT: What have you learned from all of this? qwq! WAKSAL: Never break the law.",,violate,causative,underlying,human,rule object,the law,
wlp_acad_1994.txt,1626574-1626601,"The laity, like many Americans, had begun by the middle of the 1950s to break down the barriers which separated male and female social worlds.",,break_down_destroy,causative,underlying,,abstract,the barriers which separated male and female social worlds,
wlp_fic_2006.txt,2123613-2123625,"""Violet tries to break the ensuing silence with a joke.",,end,causative,underlying,human,state,the ensuing silence,
wlp_fic_2012.txt,950120-950145,"""I appreciate that you're concerned about us, Jack, but I'm sure whoever tried to break in is long gone.",,break_in_enter,unergative,underlying,,,,
wlp_spok_2003.txt,4582015-4582143,"And in fact, for an entire year, they were not allowed, by Sara Delano to divulge the fact that tried her best to break up the engagement@!KING Because? D. ROOSEVELT: Well, because she did not feel that my grandmother was beautiful enough and really had the intelligence, et cetera, was n't good enough for my grandfather@!WALLACE Can you imagine? KING: His father I interviewed many times, your father, and he used to say that growing up in the White House, and that's where they grew up, it was five boys, right? What a life that must have been like.",,break_up_end,causative,underlying,human,abstract,the engagement,
